id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
29359178,Australia,NSW,BYRON SHIRE COUNCIL,House,20.62,$110.00 ,Private room,2,3,1
20873919,Australia,NSW,BYRON SHIRE COUNCIL,House,20.44,$128.00 ,Entire home/apt,1,1,1
31759731,Australia,NSW,BYRON SHIRE COUNCIL,House,20.69,$123.00 ,Private room,1,1,1
4549087,Australia,NSW,BYRON SHIRE COUNCIL,House,18.72,$85.00 ,Private room,1.5,1,1
15956816,Australia,NSW,BYRON SHIRE COUNCIL,House,19.48,$107.00 ,Private room,1,1,1
596843,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.76,$125.00 ,Private room,1,1,1
9686433,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.59,$119.00 ,Entire home/apt,1,0,1
11552553,Australia,NSW,BYRON SHIRE COUNCIL,House,19.76,$99.00 ,Private room,1,1,1
31040184,Australia,NSW,BYRON SHIRE COUNCIL,House,20.36,$99.00 ,Private room,1,1,1
4372773,Australia,NSW,BYRON SHIRE COUNCIL,House,20.75,$99.00 ,Private room,1.5,1,1
27298536,Australia,NSW,BYRON SHIRE COUNCIL,House,21.63,$126.00 ,Private room,1,1,1
587766,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.17,$104.00 ,Private room,1,1,1
9334000,Australia,NSW,BYRON SHIRE COUNCIL,House,20.17,$109.00 ,Private room,1,1,1
11971868,Australia,NSW,BYRON SHIRE COUNCIL,House,20.20,$121.00 ,Private room,1,1,1
21913554,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.12,$134.00 ,Entire home/apt,1,1,1
34069262,Australia,NSW,BYRON SHIRE COUNCIL,House,20.63,$134.00 ,Private room,3,1,1
9478116,Australia,NSW,BYRON SHIRE COUNCIL,House,20.01,$105.00 ,Private room,1,1,2
10411645,Australia,NSW,BYRON SHIRE COUNCIL,House,21.07,$111.00 ,Private room,1,1,1
15992498,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,19.69,$89.00 ,Private room,1,1,1
5146646,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.10,$124.00 ,Entire home/apt,1,1,1
33643051,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,19.35,$90.00 ,Private room,1,1,1
24049327,Australia,NSW,BYRON SHIRE COUNCIL,House,20.52,$90.00 ,Private room,1,1,1
31101218,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.23,$131.00 ,Entire home/apt,1,0,1
15603194,Australia,NSW,BYRON SHIRE COUNCIL,House,20.16,$99.00 ,Private room,1,1,1
30272647,Australia,NSW,BYRON SHIRE COUNCIL,House,20.56,$99.00 ,Private room,1,0,1
23379831,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.17,$95.00 ,Private room,1,1,1
16085192,Australia,New South Wales,BYRON SHIRE COUNCIL,Apartment,20.57,$95.00 ,Private room,1,1,1
21314258,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,18.99,$95.00 ,Private room,1,1,1
3670846,Australia,NSW,BYRON SHIRE COUNCIL,House,19.56,$109.00 ,Private room,1,1,1
16100408,Australia,NSW,BYRON SHIRE COUNCIL,Other,20.58,$120.00 ,Entire home/apt,1,0,2
8070709,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.03,$133.00 ,Entire home/apt,1,1,1
4512807,Australia,New South Wales,BYRON SHIRE COUNCIL,House,19.60,$100.00 ,Private room,1,1,1
16042123,Australia,NSW,BYRON SHIRE COUNCIL,House,19.99,$121.00 ,Private room,1.5,2,3
21141731,Australia,NSW,BYRON SHIRE COUNCIL,House,20.22,$88.00 ,Private room,1,1,1
22357096,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,18.66,$92.00 ,Entire home/apt,1,2,2
14345247,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.73,$135.00 ,Entire home/apt,1,0,1
17592254,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.27,$111.00 ,Private room,1,1,1
14734518,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,19.88,$89.00 ,Entire home/apt,1.5,3,3
28922309,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,18.71,$89.00 ,Entire home/apt,1,2,2
13902107,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.48,$123.00 ,Entire home/apt,1,1,1
16500430,Australia,NSW,BYRON SHIRE COUNCIL,House,19.85,$123.00 ,Private room,1,1,1
14045416,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,19.68,$118.00 ,Private room,1,1,1
17738471,Australia,NSW,BYRON SHIRE COUNCIL,House,19.15,$90.00 ,Private room,1,1,1
23599285,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.32,$90.00 ,Entire home/apt,1,1,1
2183547,Australia,NSW,BYRON SHIRE COUNCIL,House,22.26,$145.00 ,Private room,1,1,1
22306966,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.38,$131.00 ,Private room,1.5,1,1
11760062,Australia,NSW,BYRON SHIRE COUNCIL,House,19.72,$119.00 ,Private room,1,1,2
21915126,Australia,NSW,BYRON SHIRE COUNCIL,House,20.13,$119.00 ,Private room,1,1,1
20874238,Australia,NSW,BYRON SHIRE COUNCIL,House,21.17,$119.00 ,Entire home/apt,1,1,1
17640599,Australia,NSW,BYRON SHIRE COUNCIL,House,19.16,$99.00 ,Private room,1.5,2,2
12112065,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,19.58,$95.00 ,Entire home/apt,1,1,1
26066152,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.17,$95.00 ,Private room,1,1,2
19707410,Australia,NSW,BYRON SHIRE COUNCIL,House,21.19,$109.00 ,Private room,1,1,1
13178174,Australia,NSW,BYRON SHIRE COUNCIL,House,19.20,$100.00 ,Entire home/apt,1,2,1
30916453,Australia,NSW,BYRON SHIRE COUNCIL,House,22.53,$140.00 ,Entire home/apt,2,4,3
3869822,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,19.99,$121.00 ,Private room,1,1,1
30152986,Australia,NSW,BYRON SHIRE COUNCIL,House,19.25,$92.00 ,Private room,1,1,1
32240166,Australia,NSW,BYRON SHIRE COUNCIL,House,20.85,$134.00 ,Private room,1,0,1
22050707,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.70,$134.00 ,Entire home/apt,1,0,2
30023858,Australia,NSW,BYRON SHIRE COUNCIL,House,22.33,$134.00 ,Private room,1,1,1
14098555,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.45,$135.00 ,Entire home/apt,1,1,1
7904510,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.52,$135.00 ,Entire home/apt,1,0,1
21718946,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.11,$150.00 ,Entire home/apt,1,1,1
22660511,Australia,NSW,BYRON SHIRE COUNCIL,House,21.11,$150.00 ,Entire home/apt,1,2,2
21625277,Australia,NSW,BYRON SHIRE COUNCIL,House,21.11,$150.00 ,Private room,1,1,1
23862321,Australia,NSW,BYRON SHIRE COUNCIL,House,19.56,$99.00 ,Private room,1,1,1
9906780,Australia,NSW,BYRON SHIRE COUNCIL,House,19.76,$99.00 ,Private room,1,1,1
30246837,Australia,NSW,BYRON SHIRE COUNCIL,House,19.92,$125.00 ,Private room,1,1,1
23523124,Australia,NSW,BYRON SHIRE COUNCIL,House,19.58,$95.00 ,Entire home/apt,2,3,3
26700579,Australia,NSW,BYRON SHIRE COUNCIL,House,20.98,$114.00 ,Private room,0.5,1,2
329165,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.78,$104.00 ,Private room,,1,1
18640325,Australia,NSW,BYRON SHIRE COUNCIL,House,22.08,$146.00 ,Entire home/apt,1,3,5
32413454,Australia,NSW,BYRON SHIRE COUNCIL,Loft,21.44,$154.00 ,Private room,1,1,1
2189051,Australia,NSW,BYRON SHIRE COUNCIL,House,21.23,$115.00 ,Private room,1,1,1
30276647,Australia,NSW,BYRON SHIRE COUNCIL,House,19.99,$121.00 ,Private room,1,1,1
13033696,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.05,$156.00 ,Entire home/apt,1,1,1
17878058,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.35,$141.00 ,Entire home/apt,1,1,1
10752875,Australia,NSW,BYRON SHIRE COUNCIL,House,20.42,$141.00 ,Private room,1,1,1
168519,Australia,NSW,BYRON SHIRE COUNCIL,House,20.67,$150.00 ,Private room,1,1,1
14142398,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.98,$150.00 ,Entire home/apt,1,0,2
5524181,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.67,$150.00 ,Entire home/apt,1,0,4
30574608,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,$150.00 ,Private room,1,1,1
10091336,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.76,$150.00 ,Entire home/apt,1,1,1
11681052,Australia,NSW,BYRON SHIRE COUNCIL,Other,21.33,$150.00 ,Private room,1,1,1
4561156,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.57,$151.00 ,Entire home/apt,1,1,1
22496985,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.70,$151.00 ,Private room,1,1,1
21556309,Australia,NSW,BYRON SHIRE COUNCIL,House,21.13,$118.00 ,Entire home/apt,1,3,4
12368063,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.51,$130.00 ,Private room,1.5,1,1
26931323,Australia,NSW,BYRON SHIRE COUNCIL,House,22.04,$160.00 ,Entire home/apt,1,3,3
6529658,Australia,New South Wales,BYRON SHIRE COUNCIL,Guest suite,19.36,$99.00 ,Entire home/apt,1,1,1
17897506,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.16,$99.00 ,Entire home/apt,1,1,2
22230027,Australia,NSW,BYRON SHIRE COUNCIL,House,19.36,$99.00 ,Private room,1,1,1
16453979,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.95,$99.00 ,Private room,2,1,2
15972112,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.56,$99.00 ,Private room,1,1,1
3980566,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.26,$145.00 ,Entire home/apt,1,1,1
31298950,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.04,$138.00 ,Entire home/apt,1,0,2
19740747,Australia,NSW,BYRON SHIRE COUNCIL,House,22.94,$153.00 ,Private room,1,1,1
17930406,Australia,NSW,BYRON SHIRE COUNCIL,House,21.19,$114.00 ,Entire home/apt,1.5,4,5
17829816,Australia,NSW,BYRON SHIRE COUNCIL,House,19.60,$100.00 ,Private room,1.5,1,1
27789265,Australia,NSW,BYRON SHIRE COUNCIL,House,21.86,$139.00 ,Private room,1,1,1
33347801,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.17,$165.00 ,Private room,1,1,1
33347773,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.73,$165.00 ,Private room,1,1,1
4457611,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.86,$111.00 ,Entire home/apt,1,2,2
432774,Australia,NSW,BYRON SHIRE COUNCIL,Loft,21.51,$149.00 ,Entire home/apt,1,2,2
13914763,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.74,$129.00 ,Entire home/apt,1,1,2
19967982,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,$150.00 ,Private room,1,1,1
15091598,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.10,$124.00 ,Entire home/apt,1,1,1
7777758,Australia,New South Wales,BYRON SHIRE COUNCIL,House,20.75,$131.00 ,Entire home/apt,1,1,2
33348101,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.97,$125.00 ,Entire home/apt,1,1,1
10140578,Australia,NSW,BYRON SHIRE COUNCIL,House,20.76,$125.00 ,Entire home/apt,1,0,4
29599501,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,19.92,$125.00 ,Entire home/apt,1,0,1
30351090,Australia,NSW,BYRON SHIRE COUNCIL,House,21.40,$145.00 ,Private room,1,1,4
7187813,Australia,NSW,BYRON SHIRE COUNCIL,House,21.86,$170.00 ,Entire home/apt,1.5,2,4
18203945,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.19,$170.00 ,Entire home/apt,1,1,1
23207353,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.03,$110.00 ,Entire home/apt,1,1,1
19794681,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.25,$140.00 ,Entire home/apt,1,1,1
5776885,Australia,NSW,BYRON SHIRE COUNCIL,House,19.43,$111.00 ,Private room,1,1,1
9996065,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.92,$141.00 ,Entire home/apt,1,1,1
3083843,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.28,$165.00 ,Private room,1,1,2
1818309,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.73,$165.00 ,Entire home/apt,2,2,4
16713420,Australia,NSW,BYRON SHIRE COUNCIL,House,20.65,$149.00 ,Entire home/apt,1,1,1
14219882,Australia,NSW,BYRON SHIRE COUNCIL,House,20.29,$107.00 ,Private room,1,1,1
14042095,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.33,$175.00 ,Entire home/apt,2.5,2,2
5299313,Australia,NSW,BYRON SHIRE COUNCIL,House,22.41,$150.00 ,Private room,1,1,1
10039538,Australia,NSW,BYRON SHIRE COUNCIL,House,20.72,$124.00 ,Entire home/apt,1,0,2
30464344,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.45,$159.00 ,Entire home/apt,1,1,2
4531042,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.79,$151.00 ,Entire home/apt,1,1,1
33407350,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,19.93,$119.00 ,Entire home/apt,1,1,1
26756268,Australia,NSW,BYRON SHIRE COUNCIL,House,22.47,$152.00 ,Entire home/apt,1,2,2
16835560,Australia,NSW,BYRON SHIRE COUNCIL,House,22.28,$169.00 ,Entire home/apt,1,3,6
25118003,Australia,NSW,BYRON SHIRE COUNCIL,House,21.39,$109.00 ,Private room,1,2,2
4198805,Australia,New South Wales,BYRON SHIRE COUNCIL,Guesthouse,22.48,$145.00 ,Entire home/apt,1,1,1
944331,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.83,$145.00 ,Entire home/apt,1,1,2
30019636,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.07,$161.00 ,Entire home/apt,1,1,2
15524234,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.78,$180.00 ,Entire home/apt,1,2,3
14899143,Australia,New South Wales,BYRON SHIRE COUNCIL,House,22.11,$171.00 ,Entire home/apt,1,1,1
32746962,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.87,$121.00 ,Entire home/apt,1,1,1
4647830,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.62,$121.00 ,Entire home/apt,1,1,1
21462921,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.45,$121.00 ,Entire home/apt,1,1,1
648394,Australia,NSW,BYRON SHIRE COUNCIL,House,22.53,$140.00 ,Private room,1,1,1
5841718,Australia,NSW,BYRON SHIRE COUNCIL,House,20.39,$140.00 ,Private room,2,1,1
17611226,Australia,NSW,BYRON SHIRE COUNCIL,House,21.07,$111.00 ,Private room,1,1,1
10139529,Australia,NSW,BYRON SHIRE COUNCIL,House,20.25,$111.00 ,Private room,1,1,1
16910222,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.42,$141.00 ,Entire home/apt,1,0,1
33478022,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.59,$156.00 ,Entire home/apt,1,0,1
62754,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.85,$183.00 ,Private room,1,1,1
26345411,Australia,NSW,BYRON SHIRE COUNCIL,House,20.68,$117.00 ,Private room,1,1,1
33347740,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.84,$165.00 ,Private room,1,1,1
2437716,Australia,NSW,BYRON SHIRE COUNCIL,House,21.08,$149.00 ,Entire home/apt,1,1,1
11978190,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.82,$149.00 ,Entire home/apt,1,1,2
29320454,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.95,$129.00 ,Private room,1,1,1
32147660,Australia,NSW,BYRON SHIRE COUNCIL,House,20.89,$150.00 ,Private room,1,1,1
19612324,Australia,NSW,BYRON SHIRE COUNCIL,House,21.98,$124.00 ,Private room,1,1,1
19627838,Australia,NSW,BYRON SHIRE COUNCIL,House,22.66,$151.00 ,Private room,1,1,1
16298915,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.92,$151.00 ,Entire home/apt,1,0,1
31315439,Australia,NSW,BYRON SHIRE COUNCIL,House,22.67,$159.00 ,Private room,1,1,1
416821,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.96,$119.00 ,Entire home/apt,1,1,1
27877384,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.17,$131.00 ,Entire home/apt,1,0,1
32437797,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.36,$114.00 ,Entire home/apt,1,0,1
5129022,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.57,$114.00 ,Entire home/apt,1,1,1
30700038,Australia,Nsw,BYRON SHIRE COUNCIL,House,20.36,$114.00 ,Private room,1,1,1
11804575,Australia,NSW,BYRON SHIRE COUNCIL,House,21.39,$125.00 ,Private room,1,1,1
22357045,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.13,$125.00 ,Entire home/apt,1,1,1
29861107,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.95,$152.00 ,Entire home/apt,1,1,1
21771107,Australia,NSW,BYRON SHIRE COUNCIL,House,23.14,$160.00 ,Private room,1,1,1
17736218,Australia,NSW,BYRON SHIRE COUNCIL,House,23.14,$160.00 ,Private room,1,1,1
28080459,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.56,$146.00 ,Entire home/apt,1,1,1
28554059,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.02,$190.00 ,Entire home/apt,1,1,1
4514406,Australia,NSW,BYRON SHIRE COUNCIL,House,22.56,$190.00 ,Entire home/apt,1,2,3
31150358,Australia,NSW,BYRON SHIRE COUNCIL,House,21.65,$180.00 ,Private room,1,1,1
26699501,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.41,$121.00 ,Entire home/apt,1,1,1
23598224,Australia,NSW,BYRON SHIRE COUNCIL,House,22.53,$140.00 ,Private room,1,1,1
466924,Australia,NSW,BYRON SHIRE COUNCIL,House,20.39,$140.00 ,Private room,1,1,2
31492831,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.78,$155.00 ,Entire home/apt,1,0,1
30594543,Australia,NSW,BYRON SHIRE COUNCIL,House,21.91,$122.00 ,Private room,1,1,1
19101364,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.07,$128.00 ,Entire home/apt,1,1,1
33531607,Australia,NSW,BYRON SHIRE COUNCIL,House,21.06,$141.00 ,Private room,1,3,1
22888652,Australia,NSW,BYRON SHIRE COUNCIL,House,21.52,$135.00 ,Private room,1,1,1
17811152,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.16,$129.00 ,Entire home/apt,1,1,1
3579287,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.20,$150.00 ,Private room,1,1,1
14691440,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.99,$185.00 ,Entire home/apt,1,1,1
24561655,Australia,NSW,BYRON SHIRE COUNCIL,House,21.56,$124.00 ,Private room,1,1,1
32171909,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.57,$151.00 ,Entire home/apt,1,1,2
12771572,Australia,New South Wales,BYRON SHIRE COUNCIL,House,20.34,$119.00 ,Private room,1,1,1
26542152,Australia,NSW,BYRON SHIRE COUNCIL,House,21.60,$125.00 ,Private room,1,1,1
32091329,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.76,$125.00 ,Entire home/apt,1,1,1
18085142,Australia,NSW,BYRON SHIRE COUNCIL,House,21.17,$131.00 ,Entire home/apt,1,2,2
5995369,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.04,$160.00 ,Entire home/apt,1,1,1
15620588,Australia,NSW,BYRON SHIRE COUNCIL,House,20.53,$145.00 ,Private room,1,1,1
10755488,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.90,$189.00 ,Entire home/apt,1,1,1
24877953,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.00,$139.00 ,Entire home/apt,1,1,1
33191287,Australia,NSW,BYRON SHIRE COUNCIL,House,21.43,$139.00 ,Private room,1,1,1
16407425,Australia,NSW,BYRON SHIRE COUNCIL,House,19.99,$121.00 ,Private room,1,1,1
4458008,Australia,NSW,BYRON SHIRE COUNCIL,House,21.24,$121.00 ,Entire home/apt,2,3,2
25236998,Australia,NSW,BYRON SHIRE COUNCIL,House,20.62,$121.00 ,Private room,1,1,1
17128347,Australia,NSW,BYRON SHIRE COUNCIL,House,22.79,$190.00 ,Entire home/apt,1,1,3
10038584,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.65,$180.00 ,Entire home/apt,1,2,3
31623001,Australia,NSW,BYRON SHIRE COUNCIL,House,22.33,$180.00 ,Entire home/apt,2,4,5
6227896,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.23,$180.00 ,Entire home/apt,1,1,1
410733,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.11,$171.00 ,Entire home/apt,1,1,1
16870802,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.88,$171.00 ,Entire home/apt,1,1,1
23153926,Australia,NSW,BYRON SHIRE COUNCIL,House,23.45,$171.00 ,Entire home/apt,1,2,3
23651676,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.32,$140.00 ,Entire home/apt,1,1,1
30775257,Australia,NSW,BYRON SHIRE COUNCIL,House,23.03,$181.00 ,Entire home/apt,1,3,5
15902815,Australia,NSW,BYRON SHIRE COUNCIL,House,21.68,$155.00 ,Private room,1,1,2
23982498,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,20.47,$129.00 ,Entire home/apt,1,1,2
12313618,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.47,$129.00 ,Private room,1.5,1,1
12796965,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.05,$129.00 ,Entire home/apt,1,1,1
22816134,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.40,$165.00 ,Private room,1,1,2
17629178,Australia,NSW,BYRON SHIRE COUNCIL,House,23.11,$194.00 ,Entire home/apt,1,2,2
17671037,Australia,NSW,BYRON SHIRE COUNCIL,House,22.19,$136.00 ,Entire home/apt,1,2,2
10813390,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.34,$136.00 ,Entire home/apt,1,0,2
20876321,Australia,NSW,BYRON SHIRE COUNCIL,House,21.77,$124.00 ,Private room,1,1,1
4033174,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.10,$175.00 ,Entire home/apt,1,1,1
26790871,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.35,$185.00 ,Entire home/apt,1,1,1
33349923,Australia,NSW,BYRON SHIRE COUNCIL,House,22.70,$186.00 ,Entire home/apt,1,3,4
16033204,Australia,NSW,BYRON SHIRE COUNCIL,House,21.60,$125.00 ,Entire home/apt,1,2,2
29378511,Australia,NSW,BYRON SHIRE COUNCIL,House,20.55,$125.00 ,Private room,1,1,1
12294781,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.80,$197.00 ,Entire home/apt,1,1,2
14060167,Australia,NSW,BYRON SHIRE COUNCIL,House,22.25,$168.00 ,Private room,1,1,1
346741,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,19.95,$126.00 ,Private room,,1,1
16595875,Australia,NSW,BYRON SHIRE COUNCIL,House,22.75,$170.00 ,Entire home/apt,2,3,1
32819557,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.55,$200.00 ,Entire home/apt,0,0,1
6663898,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.55,$200.00 ,Entire home/apt,1,1,1
18154661,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.93,$200.00 ,Entire home/apt,1,2,2
6146558,Australia,NSW,BYRON SHIRE COUNCIL,House,23.24,$190.00 ,Entire home/apt,1.5,4,4
7349456,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,21.65,$190.00 ,Entire home/apt,1,1,1
21949167,Australia,NSW,BYRON SHIRE COUNCIL,Other,21.44,$171.00 ,Entire home/apt,1,0,1
17870778,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.21,$134.00 ,Entire home/apt,1,1,1
17982118,Australia,NSW,BYRON SHIRE COUNCIL,House,22.80,$181.00 ,Entire home/apt,1,2,2
29994327,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.81,$191.00 ,Entire home/apt,1,2,2
18839739,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.35,$141.00 ,Entire home/apt,1,1,1
18182333,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,22.37,$182.00 ,Private room,1.5,2,3
22735108,Australia,NSW,BYRON SHIRE COUNCIL,Loft,21.09,$142.00 ,Entire home/apt,1,1,1
10477291,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.40,$136.00 ,Entire home/apt,1,1,1
24377828,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,20.70,$136.00 ,Entire home/apt,1,0,2
34062821,Australia,NSW,BYRON SHIRE COUNCIL,House,22.65,$194.00 ,Private room,1,1,1
16326559,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.42,$166.00 ,Entire home/apt,1,1,1
26139094,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.90,$195.00 ,Entire home/apt,1,0,1
20766663,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.88,$151.00 ,Private room,1.5,2,2
14920736,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.97,$170.00 ,Private room,1,1,1
17029195,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.45,$180.00 ,Entire home/apt,1,0,1
31519748,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.56,$224.00 ,Entire home/apt,1,1,2
8722615,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.24,$190.00 ,Entire home/apt,1.5,0,1
33453358,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.03,$181.00 ,Entire home/apt,1,0,1
33911394,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.14,$148.00 ,Entire home/apt,1,0,2
9828959,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.26,$215.00 ,Entire home/apt,1,1,2
17994890,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.62,$165.00 ,Entire home/apt,1,1,1
10022455,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.20,$150.00 ,Entire home/apt,1,1,1
657024,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,20.89,$150.00 ,Entire home/apt,1,1,1
29261946,Australia,NSW,BYRON SHIRE COUNCIL,House,22.20,$150.00 ,Private room,1,1,1
23551211,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.41,$150.00 ,Entire home/apt,1,2,3
