ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,228,4.5175555050373077,3.7680781558156013,57.421240713447332,22.415640564635396,0.058300907723605633,0.032455939799547195,0.021698329597711563,0.0011291690170764923,0.26731439502145288,0.12271825351096102,0.056488897651433945,0.03797970712184906,0.15194934606552124,0.038925763219594955,0.039627679868748315,0.033053317156277205,0.086088816661840081,0.033606657518194,0.092370487749576569,0.033524069935083389,0.032318606972694397,0.028351262211799622,0.032318606972694397,0.028351262211799622,0.0048084845686589611,0.0020204845659708803,0.030292104055843108,0.0016864523877413438,0.10858319699764252,0.034714274108409882,228
1,229,4.5181048288941383,3.8434271924197674,65.362615492194891,22.606607222929597,0.059769589453935623,0.032455939799547195,0.030182339251041412,0.0011902041733264923,0.47528248794292705,0.20768762158200485,0.056076906621456146,0.035675592720508575,0.18344396352767944,0.039322499185800552,0.03894917955943223,0.033132993038101445,0.097265796863385254,0.033640784557930944,0.10171663761138916,0.033676661550998688,0.031509879976511002,0.029266804456710815,0.031509879976511002,0.029266804456710815,0.0046569359001099979,0.0014304644302958153,0.039784925716878174,0.0015826488533751343,0.12773327529430389,0.03480583056807518,229
1,230,4.6172121819108725,4.0401159673929214,45.373067861422896,21.862806184217334,0.044998855330049992,0.031082628294825554,0.018814373761415482,0.0011444278061389923,0.13176166391682687,0.1385739156204544,0.077698938548564911,0.036758985370397568,0.1101243644952774,0.038345921784639359,0.036071970171178691,0.031563405995257199,0.067020779706680786,0.032293657583777453,0.070611122995615005,0.032120242714881897,0.027374684810638428,0.027054246515035629,0.027374684810638428,0.027054246515035629,0.01013786938560032,0.002108025191324644,0.023513144677394043,0.0018084905393144939,0.086205847561359406,0.033443961292505264,230
1,231,4.2140535600483418,3.3223468605428934,42.608148373663425,18.060761475935578,0.053376059047877789,0.0317540243268013,0.01893644779920578,0.0010299831628799438,0.28228749278020027,0.12998736528652172,0.060517281293869019,0.036606393754482269,0.12954910099506378,0.038239110261201859,0.040913141359692637,0.032255794762552366,0.077328762928608755,0.032778151498975644,0.08258945494890213,0.032707713544368744,0.031601432710886002,0.029495690017938614,0.031601432710886002,0.029495690017938614,0.0053682326916221577,0.0014418730721712655,0.025102496663153728,0.0013991725476933292,0.096486613154411316,0.033798731863498688,231
1,232,4.7829862050712109,4.1861295755952597,85.196154817938805,27.370672229677439,0.054451819509267807,0.03490501269698143,0.050919361412525177,0.0014648661017417908,0.26926989673596513,0.30271476316204898,0.052475776523351669,0.039368275552988052,0.21902799606323242,0.054657816886901855,0.03920480495960009,0.034312537504879177,0.1142039608819555,0.036689909155063594,0.12347600609064102,0.036255437880754471,0.032333865761756897,0.029266804456710815,0.032333865761756897,0.029266804456710815,0.0037255690249642882,0.0024217999207577791,0.055188127271730607,0.0034344839466634415,0.16285954415798187,0.037880521267652512,232
1,233,4.5651484057307243,3.9489433243870735,52.368368107825518,22.681742645800114,0.058442052453756332,0.031906615942716599,0.016739148646593094,0.00083924829959869385,0.02618844697613219,0.089996160279946461,0.052185855805873871,0.037094682455062866,0.13456931710243225,0.037094682455062866,0.038042903381089371,0.032907861036558947,0.075676832525759422,0.032777084748266058,0.079026475548744202,0.032745860517024994,0.0317845419049263,0.02851911261677742,0.0317845419049263,0.02851911261677742,0.0044784759513214426,0.0013473323344447862,0.023687948785496807,0.0012104885001634669,0.094102390110492706,0.033585108816623688,233
1,234,4.8232089821249247,3.4289006125181913,76.989516941830516,22.44725726544857,0.055710690096020699,0.029182879254221916,0.034180209040641785,0.0011902023106813431,0.60428088218707332,0.02977938158849908,0.06034943088889122,0.032089721411466599,0.20117494463920593,0.035477224737405777,0.039534499853482986,0.028105742725558946,0.10375945679491984,0.030252368282275701,0.11425955593585968,0.030319675803184509,0.03009079210460186,0.024460211396217346,0.03009079210460186,0.024460211396217346,0.0053465067906200356,0.0017190739170655236,0.04534149172174045,0.0019099197820936717,0.13791103661060333,0.031555656343698502,234
1,235,2.8389257546514273,2.1204394735395908,16.849393447861075,8.0495460797101259,0.043472953140735626,0.030212864279747009,0.021301593631505966,0.0011291652917861938,0.37627501999474622,0.19497797853945203,0.088471807539463043,0.037460897117853165,0.1118486300110817,0.037521935999393463,0.041748908156638634,0.031182933434405747,0.065817943155707326,0.031443539373867679,0.064103148877620697,0.031342029571533203,0.028274968266487122,0.027725642547011375,0.028274968266487122,0.027725642547011375,0.015671735148477715,0.0023256407026506472,0.023763932502304682,0.0018051519968012659,0.085893034934997559,0.032440681010484695,235
1,236,4.5747921131551266,3.8126039579510689,66.592477418482304,21.762554403394461,0.051293201744556427,0.03170061856508255,0.044876784086227417,0.0012207217514514923,0.65364365266896984,0.18162696343734991,0.057694360613822937,0.036636911332607269,0.20485237240791321,0.037888150662183762,0.038123267609626053,0.031771699649592242,0.10059286619106088,0.032873949249840578,0.10133516788482666,0.032974746078252792,0.031189441680908203,0.027588311582803726,0.031189441680908203,0.027267871424555779,0.0042548551361729142,0.0020466646765544406,0.04948340063762776,0.0018040622189588694,0.13830777257680893,0.034164950251579285,236
1,237,4.2028839588165283,3.288853270933032,42.316212758421898,17.309437757357955,0.05634012259542942,0.032978560775518417,0.024971388280391693,0.0010223537683486938,0.34815180240169485,0.10878958719534609,0.0636148601770401,0.037811856716871262,0.15271228551864624,0.037811856716871262,0.042886571008331924,0.033559727254418692,0.083135977914384873,0.03400675394372879,0.084786757826805115,0.033951323479413986,0.033890288323163986,0.029053177684545517,0.033890288323163986,0.029053177684545517,0.0063278116064143025,0.0016850573106180085,0.029816829283867519,0.0014301021122622138,0.1071679275482893,0.035030900500714779,237
1,238,4.5919737778604031,3.3546349462121725,44.126802489161491,17.605462813749909,0.061139087192714214,0.031399253755807877,0.020233467221260071,0.00089265406131744385,0.57470013969917144,0.19384424353199903,0.10959029197692871,0.041474021971225739,0.12884718179702759,0.041474021971225739,0.045465086909508942,0.033214207388239332,0.081264829630131666,0.032422583450736481,0.085137709975242615,0.032249942421913147,0.031937133520841599,0.028259709477424622,0.031937133520841599,0.028259709477424622,0.01657741973909347,0.0025982263844322329,0.026124328569773512,0.0016379685609964965,0.10401312261819839,0.033180743455886841,238
1,239,4.7156786508858204,3.3354238402098417,44.465415429323912,17.323903301730752,0.058331426233053207,0.031460288912057877,0.019783325493335724,0.00091554224491119385,0.26081907175558317,0.06796984685390707,0.091798275709152222,0.035065233707427979,0.13785000145435333,0.035751886665821075,0.045343063950825199,0.032071383078940786,0.083112926036119458,0.032381127666786455,0.090539403259754181,0.032394904643297195,0.0317082479596138,0.028488593176007271,0.0317082479596138,0.028488593176007271,0.014124589656671396,0.001410817526748731,0.027722767046327729,0.0012606766062120479,0.10519569553434849,0.033264666795730591,239
1,240,4.8347600530833006,3.7043717037886381,47.181521343067288,19.747096994891763,0.049855038523674011,0.030819409992545843,0.022819869220256805,0.00086213368922472,0.75023710082492912,0.031717831536822873,0.098832681775093079,0.035278860479593277,0.12388800084590912,0.035828184336423874,0.040289667109027504,0.030869764198238652,0.075732779041841558,0.031696784903518078,0.078988328576087952,0.0316777303814888,0.028412299230694771,0.026352331042289734,0.028412299230694771,0.026352331042289734,0.01517033642689614,0.0014737691764326996,0.027668683082791991,0.0013961730674633725,0.098329136148095131,0.03253604844212532,240
1,241,4.2230564132332802,3.4707560949027538,41.023422684520483,17.095872439444065,0.048172732815146446,0.03094911202788353,0.024650951847434044,0.0011139083653688431,0.17274580905097675,0.14502974955062722,0.051712825894355774,0.036850538104772568,0.13528649508953094,0.036850538104772568,0.038391421938484369,0.031552328135479583,0.076967021922177262,0.032074807578694305,0.080117493867874146,0.032028686255216599,0.0316166952252388,0.028427558019757271,0.0316166952252388,0.028030823916196823,0.0041844490921504225,0.001980655484389947,0.027987160156766253,0.001588136035856203,0.1024567037820816,0.033218890428543091,241
1,242,5.7832761183381081,3.4076142646372318,33.894285541027784,15.754436625167727,0.054535742849111557,0.028946364298462868,0.012527655810117722,0.0012359805405139923,0.36476566029382385,0.31841361319259087,0.097871363162994385,0.032944228500127792,0.11985961347818375,0.067490652203559875,0.04942971041314622,0.029124908244762666,0.067788571082055563,0.031508873250335453,0.067032881081104279,0.030014496296644211,0.033554587513208389,0.026291294023394585,0.033554587513208389,0.026291294023394585,0.015653510360389668,0.0013554901173052974,0.018312955493228592,0.0057209552873060399,0.079591058194637299,0.031418327242136002,242
1,243,6.7517814785242081,4.2051117829978466,40.51020073890686,19.268436772748828,0.05553902592509985,0.0317692831158638,0.014381624758243561,0.0014114603400230408,0.19321124384851884,0.20653659191410942,0.12494087219238281,0.037506677210330963,0.12494087219238281,0.038849469274282455,0.051936780604032368,0.03234701371536805,0.069965804384985938,0.033278819987476387,0.068703748285770416,0.032936599105596542,0.035629816353321075,0.02856488898396492,0.035629816353321075,0.02856488898396492,0.01949115667313648,0.001852422402736731,0.019467426056755513,0.0020496423294508567,0.084107726812362671,0.034702830016613007,243
1,244,3.8069123420864344,3.2651102524250746,41.724193232133985,17.006622426211834,0.049370564520359039,0.031864653341472149,0.029068438336253166,0.0012207217514514923,0.13100967803942903,0.14313896216729699,0.048661019653081894,0.036377508193254471,0.14181734621524811,0.036758985370397568,0.036604926366215713,0.031395290888702639,0.08039343590006548,0.032768058624685611,0.081544212996959686,0.033142596483230591,0.028351262211799622,0.026459144428372383,0.028351262211799622,0.025574121624231339,0.0046818458091812216,0.0024079277691026768,0.032665789614938379,0.0021981257262199392,0.10867857187986374,0.034332800656557083,244
1,245,3.376348540186882,2.6729076039046049,28.008209370076656,12.009140182286501,0.048401616513729095,0.030457008630037308,0.026459142565727234,0.0014190897345542908,0.25083729135993565,0.27596682158885949,0.08253604918718338,0.037125200033187866,0.12509346008300781,0.037125200033187866,0.040194625478415263,0.031820328617911967,0.074489918537437916,0.0319392026124641,0.075333788990974426,0.0317235067486763,0.026840619742870331,0.026382848620414734,0.026840619742870331,0.026382848620414734,0.013096767578989914,0.0024000514278667497,0.028888670736710975,0.0020128120909255515,0.10009918361902237,0.033310443162918091,245
1,246,8.5781185552477837,17.557824026793242,132.53658357262611,263.25584809482098,0.064126037061214447,0.035034716129302979,0.025680936872959137,0.010620277374982834,1.0240118678152641,14.232198236463683,0.065751127898693085,0.46297398209571838,0.17845426499843597,0.999969482421875,0.043323831087110021,0.088675878923198184,0.091090435445103854,0.18093185436070169,0.091340504586696625,0.043251696974039078,0.03480583056807518,0.030472267419099808,0.03480583056807518,0.030243381857872009,0.0058149529557747041,0.097380116605538081,0.032794709616366373,0.24895284392112838,0.11594567634165287,0.21699473634362221,246
1,247,3.8505989275872707,3.0731670409440994,36.467261794954538,14.895094258710742,0.053330281749367714,0.032532233744859695,0.025879301130771637,0.00086976587772369385,0.15807607546928015,0.092107162386751026,0.058609902858734131,0.037170976400375366,0.16354618966579437,0.037399861961603165,0.040963818378587986,0.032693266393022336,0.081765160975234397,0.033397072328947855,0.083726249635219574,0.033417258411645889,0.032303348183631897,0.029037918895483017,0.032303348183631897,0.029037918895483017,0.0059633260092508576,0.001385990438861976,0.030080378656072562,0.0013186913496668986,0.10621042177081108,0.034271761775016785,247
1,248,4.0699473582208157,3.3085374254733324,40.521202493458986,15.461905894801021,0.051117723807692528,0.032455939799547195,0.035278860479593277,0.0016937516629695892,0.32043389224283975,0.29053574021677725,0.059555962681770325,0.038742657750844955,0.18185701966285706,0.039749752730131149,0.040699473582208157,0.033085374254733325,0.089253749985592476,0.034057061442293,0.089204244315624237,0.033997099846601486,0.032379645854234695,0.028793774545192719,0.032379645854234695,0.028793774545192719,0.0057873192091259795,0.0022902723823485923,0.03933279711201184,0.0021736767588849694,0.12240787595510483,0.035858701914548874,248
1,249,4.6606088578701019,3.7865262869745493,52.035568837076426,22.567696707323194,0.045059893280267715,0.030746929347515106,0.024811170995235443,0.0010528750717639923,0.33299684231717608,0.22997082831979021,0.053116656839847565,0.035690851509571075,0.14901961386203766,0.037033647298812866,0.038838407148917516,0.031554385724787908,0.073496566154062748,0.031875277835202248,0.077042803168296814,0.0317845419049263,0.033234149217605591,0.027801938354969025,0.033234149217605591,0.027481498196721077,0.0036258645038526501,0.0017454764891122669,0.026898419638302716,0.0015657852450084624,0.095506221055984497,0.032867934554815292,249
1,250,3.6852216459810734,3.200015265494585,40.718578096479177,16.222308743745089,0.048035401850938797,0.033371482044458389,0.035431452095508575,0.0012664981186389923,0.45850626170642733,0.1208986155994384,0.053101398050785065,0.038345921784639359,0.18626688420772552,0.039108872413635254,0.038387725478969514,0.033333492348901927,0.08700550875316064,0.03466305287125019,0.087953001260757446,0.034714274108409882,0.030075531452894211,0.029449911788105965,0.030075531452894211,0.029449911788105965,0.004262497548458824,0.0016207561653743111,0.038484037420666126,0.001745609412469758,0.11815060675144196,0.035904478281736374,250
1,251,4.4637369476258755,3.4904402270913124,43.119829200208187,17.248905215412378,0.05401693657040596,0.031525138765573502,0.026947431266307831,0.0012970156967639923,0.12644105321680341,0.28992667717282183,0.061264973133802414,0.044693674892187119,0.16195926070213318,0.045761805027723312,0.042110725920998827,0.032928681387653889,0.082922748461938825,0.033170971568100727,0.083543144166469574,0.032639048993587494,0.033340964466333389,0.028854809701442719,0.033340964466333389,0.028854809701442719,0.0057164010375918414,0.0029199007056345079,0.03119631294896133,0.0025101512707236271,0.10823224484920502,0.034164950251579285,251
1,252,4.8913710415363312,4.1634393855929375,81.624353505671024,26.477805834263563,0.058991380035877228,0.032532233744859695,0.034332804381847382,0.0011291690170764923,0.3976783888748387,0.23946144574401385,0.051697567105293274,0.037079423666000366,0.1750972718000412,0.037933927029371262,0.038213836262002587,0.032526870199944824,0.10358420495643531,0.033601276439420763,0.11412222683429718,0.033737696707248688,0.030014496296644211,0.028213931247591972,0.030014496296644211,0.028213931247591972,0.0049543950031789123,0.002134568365590896,0.043553064120136369,0.0016818057338323252,0.14206148684024811,0.03480583056807518,252
1,253,4.6234836429357529,4.0832684878259897,75.546837721019983,25.15823613665998,0.056652933359146118,0.03413824737071991,0.041870754212141037,0.0014953836798667908,0.15019243038785571,0.21870869336815044,0.053498130291700363,0.040375370532274246,0.21457237005233765,0.043015182018280029,0.038529030357797943,0.034027237398549917,0.10715863506527658,0.035685441328595718,0.11483177170157433,0.035393301397562027,0.030365454033017159,0.030411230400204659,0.030365454033017159,0.030411230400204659,0.0045030904845275287,0.0022577642561681889,0.049212217657121034,0.0023901024334497872,0.14832532033324242,0.037216752767562866,253
1,254,4.5436179302632809,9.0180667191743851,85.803845267742872,91.022079858928919,0.050484474748373032,0.095220111310482025,0.045197222381830215,0.0314946249127388,1.2587913656356904,0.7359127421507714,0.055863279849290848,0.11526665091514587,0.52010375261306763,0.29694056510925293,0.039169120088476561,0.077741954475641251,0.12417343743522848,0.13172515174953534,0.087670709937810898,0.12337682396173477,0.032867934554815292,0.045929655432701111,0.032867934554815292,0.045929655432701111,0.0042074053460168116,0.017771608812731373,0.098898902477247544,0.050727773643255744,0.16819256916642189,0.16114290058612823,254
1,255,4.8847638703882694,4.0744793079793453,70.980788946151733,24.69234768114984,0.056824598461389542,0.032074462622404099,0.030365452170372009,0.0012207217514514923,0.14857980793222128,0.22818661112501618,0.057801175862550735,0.037582971155643463,0.18184176087379456,0.038467995822429657,0.03939325701926024,0.03285870409660762,0.095919985062367208,0.03336803740695924,0.10171663761138916,0.033142596483230591,0.034103915095329285,0.029205767437815666,0.034103915095329285,0.029205767437815666,0.0035453234439549643,0.0021800082949576774,0.0386226229344609,0.0017709875289957742,0.12820629775524139,0.034546427428722382,255
1,256,4.3504081852734089,3.3194171115756035,43.876325726509094,17.710353318601847,0.049050124362111092,0.030781261622905731,0.025871673598885536,0.00099183619022369385,0.09366766130471188,0.16404911603420561,0.071412220597267151,0.034515906125307083,0.16350041329860687,0.036224916577339172,0.041041586653522727,0.031315255769581163,0.078772577605940919,0.03179596646068554,0.07608148455619812,0.0317540243268013,0.033966582268476486,0.028015565127134323,0.033966582268476486,0.027924010530114174,0.0064643286337067564,0.0013974310116597829,0.031504117291546438,0.0014186241159144062,0.10072861611843109,0.032772563397884369,256
1,257,7.3756008110940456,9.5362172927707434,133.60288421064615,117.47298394329846,0.065217062830924988,0.039826046675443649,0.03779660165309906,0.049179822206497192,0.90887899919062531,3.7608939097874337,0.089646756649017334,0.11572442203760147,0.36751353740692139,0.2546425461769104,0.043132168485930093,0.055767352589302592,0.11557342924796379,0.10162022832465264,0.10783550888299942,0.085755705833435059,0.0316777303814888,0.030243381857872009,0.0316777303814888,0.029739834368228912,0.010882606157439814,0.023760201772628633,0.06604740799548435,0.064860161851279616,0.14010833203792572,0.14729534089565277,257
1,258,4.3113145604729652,3.4710154961794615,40.044098641723394,18.486533982679248,0.050530251115560532,0.030678262934088707,0.017318993806838989,0.0014038309454917908,0.40073256942934221,0.17113362885710354,0.051590751856565475,0.037644006311893463,0.13650721311569214,0.037644006311893463,0.038493880004222901,0.03099120978731662,0.069763238051782916,0.032206505196305309,0.066514074802398682,0.031967651098966599,0.030289158225059509,0.026459144428372383,0.030289158225059509,0.026459144428372383,0.0047945607586293145,0.0020828090034517833,0.025178640378287636,0.0020364607276452782,0.084855418652296066,0.033600367605686188,258
1,259,4.2561837397515774,3.6016327366232872,39.572549097239971,21.584893690422177,0.052212557755410671,0.032238498330116272,0.0092622246593236923,0.00086976587772369385,0.092075297423250588,0.11875357402132149,0.05404745414853096,0.037064164876937866,0.092591747641563416,0.037598229944705963,0.038692579452287067,0.032742115787484427,0.060787325802211939,0.033156518725686909,0.061638819053769112,0.033066298812627792,0.031326770782470703,0.030243381857872009,0.031326770782470703,0.029861906543374062,0.0055905171895433564,0.0013757469085046458,0.014288008315183226,0.0013348299692876411,0.070675976574420929,0.034012358635663986,259
1,260,4.4109559990465641,3.7102464511990547,52.303624112159014,20.797207675874233,0.051956970244646072,0.0318150594830513,0.027908753603696823,0.0011291690170764923,0.45990415205777302,0.20975554294903445,0.050095368176698685,0.036987870931625366,0.14596779644489288,0.036987870931625366,0.038356139122144035,0.032263012619122212,0.082758898911644008,0.032906974170687081,0.086366064846515656,0.032928969711065292,0.032303348183631897,0.027634087949991226,0.032303348183631897,0.027634087949991226,0.0042653466776331654,0.0020826901398507593,0.031724523992869173,0.0016345028133921348,0.10872053354978561,0.034119173884391785,260
1,261,4.9620660878717899,4.2027924340218306,68.83051810786128,26.387777622789145,0.061615929007530212,0.032761119306087494,0.024353399872779846,0.0010223537683486938,0.36200353887635472,0.14635602768375541,0.055252917110919952,0.037094682455062866,0.15687800943851471,0.038742657750844955,0.039381476887871351,0.033355495508109768,0.08824425398443754,0.033830484131780955,0.092515446245670319,0.033691920340061188,0.032196536660194397,0.029907682910561562,0.032196536660194397,0.029907682910561562,0.0048561995159330032,0.0014031807342262846,0.031927857686540898,0.0014707262548815203,0.11296253651380539,0.03482108935713768,261
1,262,5.4994583036750555,4.5737392548471689,63.121644986793399,30.400106938555837,0.047035936266183853,0.032898452132940292,0.020660717040300369,0.0014343485236167908,1.4195318887071249,0.11768066967462416,0.053696498274803162,0.035400930792093277,0.13812465965747833,0.040558479726314545,0.039281845026250393,0.032669566106051207,0.071566490914731745,0.034467241426934053,0.061768520623445511,0.034058138728141785,0.030655374750494957,0.030472267419099808,0.030655374750494957,0.030472267419099808,0.0049597265795963104,0.0010463665719312291,0.028677169159824819,0.0020883324576801312,0.095414664596319199,0.036049440503120422,262
1,263,4.2631571218371391,3.3028305508196354,43.323857516050339,17.500785894691944,0.056717784143984318,0.032516974955797195,0.022697795182466507,0.0011062808334827423,0.30701866874528555,0.17040708095158313,0.059021897614002228,0.036224916577339172,0.15664911270141602,0.03796444833278656,0.041795658057226855,0.032380691674702311,0.083155196767850936,0.033590759874648643,0.085526816546916962,0.033531699329614639,0.033112078905105591,0.028213931247591972,0.033112078905105591,0.028213931247591972,0.0058602406872154825,0.0015808092171410697,0.029536489075042603,0.0017037320007838633,0.10572594963014126,0.034756235778331757,263
1,264,3.5905699469149113,3.2383611816912889,45.972030278295279,17.470847697928548,0.049240863882005215,0.031162736937403679,0.036827648058533669,0.0023804046213626862,0.56254297026234346,0.3745838721019753,0.046494238078594208,0.039383534342050552,0.20799572765827179,0.039459832012653351,0.035201666146224622,0.031748639036189109,0.088578093021763546,0.033662519649187955,0.081483177840709686,0.034271761775016785,0.027252612635493279,0.027145799249410629,0.027252612635493279,0.026672771200537682,0.0047444881437341225,0.0032826405720253471,0.045087819921780091,0.0031596598655522631,0.12220187485218048,0.036255437880754471,264
1,265,4.0493476949632168,2.8144808169454336,27.03608762472868,11.590859876945615,0.047219043597579002,0.030991073697805405,0.026016630232334137,0.0010528732091188431,0.061827502005913741,0.13993282776376545,0.10063324868679047,0.03796444833278656,0.14010833203792572,0.03796444833278656,0.045498288707451873,0.03162337996567903,0.074685324930189728,0.032018949936313851,0.075303271412849426,0.031906615942716599,0.033142596483230591,0.02856488898396492,0.033142596483230591,0.028305485844612122,0.016053512253367794,0.0017880987294007619,0.028218048667939883,0.0015088443847169574,0.099649041891098022,0.033134967088699341,265
1,266,5.5419394224882126,4.2975356876850128,44.767284691333771,20.874464090913534,0.046623941510915756,0.031555656343698502,0.021049819886684418,0.0012130923569202423,0.51447484642575325,0.23957109815169442,0.10196078568696976,0.036163881421089172,0.13850614428520203,0.038498513400554657,0.040749554577119207,0.031599527115330976,0.070058348499739867,0.032667392943526656,0.071190968155860901,0.032654307782649994,0.027939269319176674,0.026810102164745331,0.027939269319176674,0.026810102164745331,0.016376162137605184,0.0021414039704468076,0.026209788134005093,0.0019367634050700894,0.08876173198223114,0.033951323479413986,266
1,267,3.9911650251597166,3.1575341671705246,48.779552964493632,16.321385532617569,0.055180438794195652,0.0317235067486763,0.039887081831693649,0.0012359824031591415,0.40114235323054365,0.24985023911350709,0.056260012090206146,0.037933927029371262,0.1749599426984787,0.038605324923992157,0.039911650251597167,0.031575341671705247,0.098147993892341315,0.032839809924783844,0.10010681301355362,0.033081561326980591,0.030579080805182457,0.026260776445269585,0.030579080805182457,0.026260776445269585,0.0060650283835917002,0.0025192902577215273,0.043559696354562007,0.002135448547251553,0.13659113645553589,0.03425268828868866,267
1,268,4.0884870775043964,3.1947356387972832,38.788784734904766,15.143328050151467,0.055237660184502602,0.032623790204524994,0.026230260729789734,0.0011749453842639923,0.26905053092959097,0.10902633400075842,0.057846952229738235,0.036591134965419769,0.18611429631710052,0.040726330131292343,0.042588407057337463,0.0332784962374717,0.086970369360773014,0.033953650336662484,0.090821698307991028,0.033615626394748688,0.032959487289190292,0.030670633539557457,0.032959487289190292,0.029999237507581711,0.0055587455594553036,0.0014337273871701628,0.033128403696403338,0.0019096259157562827,0.11239032447338104,0.035133898258209229,268
1,269,5.3441062197089195,4.3136034198105335,97.046509515494108,31.16330217756331,0.05330357700586319,0.0317082479596138,0.040642403066158295,0.0014572367072105408,0.09655214451805233,0.083203129492628217,0.057526513934135437,0.034592203795909882,0.20540168881416321,0.039383534342050552,0.038725407389195068,0.031257995795728501,0.1033509153519639,0.033187755247671258,0.11165789142251015,0.033257037401199341,0.0317387655377388,0.028442816808819771,0.0317387655377388,0.027542535215616226,0.0037557355189513481,0.0013545949019929304,0.046683024912679102,0.0020056696109198749,0.14284732937812805,0.034622721374034882,269
1,270,3.9078965708613396,2.9434653427451849,39.837521918118,14.974273359403014,0.055195695720613003,0.031185626517981291,0.028023192659020424,0.0014038309454917908,0.16928754569028351,0.27018644498969679,0.057297628372907639,0.037552453577518463,0.16729991137981415,0.03805600106716156,0.042477136639797172,0.031994188508099833,0.086791986749712419,0.032623689236172142,0.087701227515935898,0.032448310405015945,0.035065233707427979,0.028427558019757271,0.035065233707427979,0.028274968266487122,0.0052906387049932264,0.0024670988432962844,0.032718388414156203,0.0019628121167466076,0.11165789514780045,0.033981841057538986,270
1,271,4.3577935621142387,3.8847791310399771,78.783062566071749,25.618738196790218,0.051850155927240849,0.03016708604991436,0.041008614003658295,0.0010223537683486938,0.41698947968662997,0.15048924559479118,0.049622338265180588,0.03489738330245018,0.19565117359161377,0.035629816353321075,0.03404526220401749,0.030349836961249821,0.095959881322864496,0.031204309618502093,0.099923707544803619,0.031067369505763054,0.027328908443450928,0.026581216603517532,0.027328908443450928,0.026581216603517532,0.0041859452692938788,0.001585749648765512,0.044686564540877272,0.001549040802837309,0.13747997581958771,0.032162204384803772,271
1,272,4.2547646500170231,3.5559014268219471,44.347707431763411,18.172701621428132,0.049988556653261185,0.032730601727962494,0.028519108891487122,0.0010986477136611938,0.23777878565635255,0.12220405579269758,0.071046009659767151,0.04438849538564682,0.19528496265411377,0.04438849538564682,0.040139289151103992,0.033546239875678743,0.082738260133886965,0.033904294069828603,0.078797586262226105,0.033737696707248688,0.031509879976511002,0.030365454033017159,0.031509879976511002,0.030365454033017159,0.0052082451716224075,0.0022429942543419649,0.036252530029008988,0.0017287142560932825,0.10701151937246323,0.03491264209151268,272
1,273,3.7839017398655415,2.3164110891520977,16.837399866431952,7.2404974550008774,0.051819637417793274,0.030853742733597755,0.021194785833358765,0.0011902041733264923,0.41650859665783291,0.18142962455916806,0.12262149900197983,0.035812925547361374,0.14142061769962311,0.036453802138566971,0.052554190831465855,0.032172376238223582,0.074501769320495362,0.032037599358410961,0.074921794235706329,0.031952392309904099,0.032135501503944397,0.02696269191801548,0.032135501503944397,0.02696269191801548,0.022336704388087006,0.0019616446030581622,0.026575776392635333,0.0017032366179756007,0.094560157507658005,0.033241778612136841,273
1,274,4.1746547631919384,2.9360494446009398,25.944182556122541,10.3562524151057,0.060280764475464821,0.033173114061355591,0.029083691537380219,0.0016632340848445892,0.45632697243109127,0.36301249039000605,0.11578545719385147,0.052811473608016968,0.14615091681480408,0.052811473608016968,0.05284373117964479,0.037165182843049871,0.089462698469388077,0.035711215224502414,0.093827724456787109,0.034637980163097382,0.032471198588609695,0.02859540656208992,0.032471198588609695,0.02859540656208992,0.022454370893996715,0.0064351541069035722,0.033694769237463007,0.0041129023959125613,0.11757076159119606,0.03650720976293087,274
1,275,4.5891813561320305,3.0037995167076588,36.945494759827852,15.755779411643744,0.055580988526344299,0.028156710788607597,0.013290608301758766,0.00094605982303619385,0.33214167185143023,0.13862810381817783,0.059708554297685623,0.033630885183811188,0.10188449174165726,0.033630885183811188,0.044126743808961831,0.028882687660650566,0.068291117855504346,0.029123436990099342,0.069184407591819763,0.029068436473608017,0.035477224737405777,0.026077669113874435,0.035477224737405777,0.025986114516854286,0.0050117069288876581,0.0016369584309536003,0.016570298634894703,0.0013472936421215036,0.082253759726881981,0.030064087361097336,275
